pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	SemEval_set
7781	coronaire hartziekte met een angioplastiek in de [**3034**]'s echocardiografie [**12/3064**]: milde LVH, milde focale linker ventriculaire systolische disfunctie, LVEF = 55% c/w voorafgaand inferieur infarct. type 2 diabetes op orale middelen, hypertensie hypercholesterolemie. 	 De patiënt gebruikt metformine voor de diabetes. 	NEUTRAL	0	TRAIN
7782	Ze is gestart met Gleevec op [**3374-4-20**] door Dr. [**Achternaam (STitle) **]. 	 Ze begon met chemotherapie 	ENTAILMENT	0	TRAIN
7783	Ze is gestart met Gleevec op [**3374-4-20**] door Dr. [**Achternaam (STitle) **]. 	 Ze weigerde chemotherapiebehandeling 	CONTRADICTION	0	TRAIN
7784	Ze is gestart met Gleevec op [**3374-4-20**] door Dr. [**Achternaam (STitle) **]. 	 Ze heeft leukemie 	NEUTRAL	0	TRAIN
7785	CAD s/p MI, CABG [**3217**] met verstopte grafts, s/p PCI met verschillende stents. 	 Patiënt heeft een voorgeschiedenis van hartaandoeningen 	ENTAILMENT	0	TRAIN
7786	CAD s/p MI, CABG [**3217**] met verstopte grafts, s/p PCI met verschillende stents. 	 Geen geschiedenis van hartaandoeningen 	CONTRADICTION	0	TRAIN
7787	CAD s/p MI, CABG [**3217**] met verstopte grafts, s/p PCI met verschillende stents. 	 Patiënt heeft een voorgeschiedenis van hypertensie en hyperlipidemie 	NEUTRAL	0	TRAIN
7788	CT rechterheup vertoonde een hematoom van 7 cm dat zich uitstrekte van het iliacale [**Voornaam arts **] tot het niveau van het rechterheupkapsel zonder bewijs van hemartrose. 	 Patiënt heeft een focale vloeistofverzameling 	ENTAILMENT	0	TRAIN
7789	CT rechterheup vertoonde een hematoom van 7 cm dat zich uitstrekte van het iliacale [**Voornaam arts **] tot het niveau van het rechterheupkapsel zonder bewijs van hemartrose. 	 Patiënt heeft bloed in het gewricht 	CONTRADICTION	0	TRAIN
7790	CT rechterheup vertoonde een hematoom van 7 cm dat zich uitstrekte van het iliacale [**Voornaam arts **] tot het niveau van het rechterheupkapsel zonder bewijs van hemartrose. 	 Patiënt heeft geen heuppijn 	NEUTRAL	0	TRAIN
7791	61 jaar M met s/p AVR x 2 (laatste in [**2701**]) met recente echo die verhoogde gradiënt en verdikte/ontvormde blaadjes laat zien. 	 De patiënt heeft congestief hartfalen. 	ENTAILMENT	0	TRAIN
7792	61 jaar M met s/p AVR x 2 (laatste in [**2701**]) met recente echo die verhoogde gradiënt en verdikte/ontvormde blaadjes laat zien. 	 De patiënt heeft normale hartkleppen. 	CONTRADICTION	0	TRAIN
7793	61 jaar M met s/p AVR x 2 (laatste in [**2701**]) met recente echo die verhoogde gradiënt en verdikte/ontvormde blaadjes laat zien. 	 De patiënt aortastenose. 	NEUTRAL	0	TRAIN
7794	Hartkath toonde proximale RCA TO. 	 De proximale rechter kransslagader is volledig afgesloten. 	ENTAILMENT	0	TRAIN
7795	Hartkath toonde proximale RCA TO. 	 Hartfunctie normaal 	CONTRADICTION	0	TRAIN
7796	Hartkath toonde proximale RCA TO. 	 Geschiedenis van hyperlipidemie 	NEUTRAL	0	TRAIN
7797	EMS was contactpersoon [**Naam (NI) **] en zij werd overgebracht naar [**Hospital1 52**]. 	 De patiënt is door de medische hulpdiensten naar het ziekenhuis gebracht 	ENTAILMENT	0	TRAIN
7798	EMS was contactpersoon [**Naam (NI) **] en zij werd overgebracht naar [**Hospital1 52**]. 	 De patiënt werd met een privévoertuig naar het ziekenhuis gebracht 	CONTRADICTION	0	TRAIN
7799	EMS was contactpersoon [**Naam (NI) **] en zij werd overgebracht naar [**Hospital1 52**]. 	 De patiënt reageerde niet 	NEUTRAL	0	TRAIN
7800	ECG onthulde sinustachycardie met slechte progressie van de R-golf en TWI in V4-V6. 	 Abnormaal ECG 	ENTAILMENT	0	TRAIN
7801	ECG onthulde sinustachycardie met slechte progressie van de R-golf en TWI in V4-V6. 	 ECG was normaal 	CONTRADICTION	0	TRAIN
7802	ECG onthulde sinustachycardie met slechte progressie van de R-golf en TWI in V4-V6. 	 Geschiedenis van hartaandoeningen 	NEUTRAL	0	TRAIN
7803	CT-scan van de buik toonde dunnedarmobstructie secundair aan diffuse buikmetastasen en de patiënt onderging een verkennende laparotomie met dunnedarmresectie op [**9-18**]. 	 De patiënt heeft een voorgeschiedenis van kanker 	ENTAILMENT	0	TRAIN
7804	CT-scan van de buik toonde dunnedarmobstructie secundair aan diffuse buikmetastasen en de patiënt onderging een verkennende laparotomie met dunnedarmresectie op [**9-18**]. 	 De patiënt heeft geen voorgeschiedenis van kanker 	CONTRADICTION	0	TRAIN
7805	CT-scan van de buik toonde dunnedarmobstructie secundair aan diffuse buikmetastasen en de patiënt onderging een verkennende laparotomie met dunnedarmresectie op [**9-18**]. 	 De patiënt had hevige buikpijn, braken en koorts 	NEUTRAL	0	TRAIN
7806	Met zwaan op zijn plaats naar CCU gebracht. 	 De patiënt heeft een longslagaderkatheter. 	ENTAILMENT	0	TRAIN
7807	Met zwaan op zijn plaats naar CCU gebracht. 	 De patiënt heeft geen intraveneuze katheters. 	CONTRADICTION	0	TRAIN
7808	Met zwaan op zijn plaats naar CCU gebracht. 	 Patiënte heeft recentelijk een hartinfarct gehad. 	NEUTRAL	0	TRAIN
7809	ED VS: T 101, BP 50/30, HR 130s, zit goed op 2L NC. 	 De patiënt is koortsig. 	ENTAILMENT	0	TRAIN
7810	ED VS: T 101, BP 50/30, HR 130s, zit goed op 2L NC. 	 De patiënt is normotensief. 	CONTRADICTION	0	TRAIN
7811	ED VS: T 101, BP 50/30, HR 130s, zit goed op 2L NC. 	 De patiënt heeft ernstige sepsis. 	NEUTRAL	0	TRAIN
7812	Moeder werd opgenomen met 22-1/7 weken en op bedrust gelegd, op tocolyse geplaatst voor vroeggeboorte. 	 Patiënt heeft medicijnen gekregen via IV 	ENTAILMENT	0	TRAIN
7813	Moeder werd opgenomen met 22-1/7 weken en op bedrust gelegd, op tocolyse geplaatst voor vroeggeboorte. 	 Patiënt heeft een ongecompliceerde zwangerschap 	CONTRADICTION	0	TRAIN
7814	Moeder werd opgenomen met 22-1/7 weken en op bedrust gelegd, op tocolyse geplaatst voor vroeggeboorte. 	 Patiënt heeft eerder een keizersnede gehad 	NEUTRAL	0	TRAIN
7815	Hij onderging een hartkatheterisatie die één vaatziekte van de kransslagader liet zien. 	 Hij heeft coronaire hartziekte 	ENTAILMENT	0	TRAIN
7816	Hij onderging een hartkatheterisatie die één vaatziekte van de kransslagader liet zien. 	 Hij heeft normale kransslagaders 	CONTRADICTION	0	TRAIN
7817	Hij onderging een hartkatheterisatie die één vaatziekte van de kransslagader liet zien. 	 De ziekte bevindt zich in de linker voorste dalende slagader 	NEUTRAL	0	TRAIN
7818	niet-insulineafhankelijke diabetes mellitus; 4. 	 stofwisselingsziekte 	ENTAILMENT	0	TRAIN
7819	niet-insulineafhankelijke diabetes mellitus; 4. 	 Geen stofwisselingsziekte 	CONTRADICTION	0	TRAIN
7820	niet-insulineafhankelijke diabetes mellitus; 4. 	 Diabetes mellitus type 2 	NEUTRAL	0	TRAIN
7821	Merk op dat ze onlangs drie dagen geleden begon met hydrochloorthiazide 25 mg QHS. 	 Ze is onlangs begonnen met een diuretisch medicijn 	ENTAILMENT	0	TRAIN
7822	Merk op dat ze onlangs drie dagen geleden begon met hydrochloorthiazide 25 mg QHS. 	 Ze nam geen diuretica 	CONTRADICTION	0	TRAIN
7823	Merk op dat ze onlangs drie dagen geleden begon met hydrochloorthiazide 25 mg QHS. 	 Ze heeft hypertensie 	NEUTRAL	0	TRAIN
7824	Stralingscystitis 3. 	 Geschiedenis van straling 	ENTAILMENT	0	TRAIN
7825	Stralingscystitis 3. 	 Geen voorgeschiedenis van bestralingstherapie aan het bekken 	CONTRADICTION	0	TRAIN
7826	Stralingscystitis 3. 	 Geschiedenis van blaaskanker 	NEUTRAL	0	TRAIN
7827	Aangezien hij 3 x IT-chemo en 3 cycli hooggedoseerde Ara-C had gekregen, werd dit voldoende geacht voor profylaxe van het CZS. 	 Patiënt heeft kanker 	ENTAILMENT	0	TRAIN
7828	Aangezien hij 3 x IT-chemo en 3 cycli hooggedoseerde Ara-C had gekregen, werd dit voldoende geacht voor profylaxe van het CZS. 	 Patiënt heeft geen bewijs van maligniteit 	CONTRADICTION	0	TRAIN
7829	Aangezien hij 3 x IT-chemo en 3 cycli hooggedoseerde Ara-C had gekregen, werd dit voldoende geacht voor profylaxe van het CZS. 	 Patiënt heeft botmetastasen 	NEUTRAL	0	TRAIN
7830	Bij opname op ED getriggerd voor respiratoire extremis. 	 Ademhalingssymptomen op de afdeling spoedeisende hulp 	ENTAILMENT	0	TRAIN
7831	Bij opname op ED getriggerd voor respiratoire extremis. 	 Normale ademhalingsfunctie 	CONTRADICTION	0	TRAIN
7832	Bij opname op ED getriggerd voor respiratoire extremis. 	 Geschiedenis van luchtwegaandoeningen 	NEUTRAL	0	TRAIN
7833	74 F c hx slecht gereguleerde hypertensie, hyperlipidemie, niercelkanker s/p L nefrectomie, borstkanker s/p L mastectomie/tamoxifen met c pijn op de borst. 	 De patiënt heeft meerdere medische aandoeningen 	ENTAILMENT	0	TRAIN
7834	74 F c hx slecht gereguleerde hypertensie, hyperlipidemie, niercelkanker s/p L nefrectomie, borstkanker s/p L mastectomie/tamoxifen met c pijn op de borst. 	 De patiënt heeft geen voorgeschiedenis van kanker 	CONTRADICTION	0	TRAIN
7835	74 F c hx slecht gereguleerde hypertensie, hyperlipidemie, niercelkanker s/p L nefrectomie, borstkanker s/p L mastectomie/tamoxifen met c pijn op de borst. 	 De patiënt heeft uitgezaaide borstkanker 	NEUTRAL	0	TRAIN
7836	Status van coronaire hartziekte na coronaire bypass-transplantaat. 	 De patiënt heeft een voorgeschiedenis van coronaire bypass-operaties. 	ENTAILMENT	0	TRAIN
7837	Status van coronaire hartziekte na coronaire bypass-transplantaat. 	 De patiënt heeft normale kransslagaders. 	CONTRADICTION	0	TRAIN
7838	Status van coronaire hartziekte na coronaire bypass-transplantaat. 	 De patiënt heeft een verminderde hartfunctie. 	NEUTRAL	0	TRAIN
7839	Bovendien rapporteerde niet-geruststellende foetale harttracing. 	 de patiënt heeft een niet geruststellende foetale harttracering 	ENTAILMENT	0	TRAIN
7840	Bovendien rapporteerde niet-geruststellende foetale harttracing. 	 het foetale hartspoor was normaal 	CONTRADICTION	0	TRAIN
7841	Bovendien rapporteerde niet-geruststellende foetale harttracing. 	 een C-sectie werd uitgevoerd 	NEUTRAL	0	TRAIN
7842	Ontkent alle plassymptomen (geen veranderingen in kleur, consistentie, dysurie, frequentie, urgentie), buikpijn, nekstijfheid, hoest- of verkoudheidssymptomen. 	 patiënt ontkent symptomen van infectie 	ENTAILMENT	0	TRAIN
7843	Ontkent alle plassymptomen (geen veranderingen in kleur, consistentie, dysurie, frequentie, urgentie), buikpijn, nekstijfheid, hoest- of verkoudheidssymptomen. 	 patiënt heeft hoest 	CONTRADICTION	0	TRAIN
7844	Ontkent alle plassymptomen (geen veranderingen in kleur, consistentie, dysurie, frequentie, urgentie), buikpijn, nekstijfheid, hoest- of verkoudheidssymptomen. 	 patiënt heeft hoofdpijn 	NEUTRAL	0	TRAIN
7845	Hij kreeg pentostatine, rituxan en fotoferese voor zijn GVHD die zijn mond, ogen, darmen, huid, +/- blaas heeft aangetast. 	 De patiënt had een orgaantransplantatie ondergaan. 	ENTAILMENT	0	TRAIN
7846	Hij kreeg pentostatine, rituxan en fotoferese voor zijn GVHD die zijn mond, ogen, darmen, huid, +/- blaas heeft aangetast. 	 De patiënt heeft een volledig functionerend immuunsysteem. 	CONTRADICTION	0	TRAIN
7847	Hij kreeg pentostatine, rituxan en fotoferese voor zijn GVHD die zijn mond, ogen, darmen, huid, +/- blaas heeft aangetast. 	 De patiënt heeft non-Hodgkin-lymfoom. 	NEUTRAL	0	TRAIN
7848	Creatinine herstelde zich langzaam tot 3,2. 	 Creatinine was hoger dan baseline, maar daalde tot 3,2 	ENTAILMENT	0	TRAIN
7849	Creatinine herstelde zich langzaam tot 3,2. 	 Creatinine bleef stijgen 	CONTRADICTION	0	TRAIN
7850	Creatinine herstelde zich langzaam tot 3,2. 	 Geschiedenis van diabetes 	NEUTRAL	0	TRAIN
7851	Merk op dat patiënte tot ongeveer een week voor opname oraal vancomycine voor C. difficile gebruikte [**3301-5-2**]. 	 Patiënt heeft een voorgeschiedenis van diarree 	ENTAILMENT	0	TRAIN
7852	Merk op dat patiënte tot ongeveer een week voor opname oraal vancomycine voor C. difficile gebruikte [**3301-5-2**]. 	 Patiënt heeft geen voorgeschiedenis van gastro-intestinale infectie 	CONTRADICTION	0	TRAIN
7853	Merk op dat patiënte tot ongeveer een week voor opname oraal vancomycine voor C. difficile gebruikte [**3301-5-2**]. 	 Patiënt woont in een verpleeghuis 	NEUTRAL	0	TRAIN
7854	Sindsdien is ze wat vermoeider, minder actief. 	 Patiënt heeft malaise 	ENTAILMENT	0	TRAIN
7855	Sindsdien is ze wat vermoeider, minder actief. 	 Patiënt heeft geen recente ziekte 	CONTRADICTION	0	TRAIN
7856	Sindsdien is ze wat vermoeider, minder actief. 	 Patiënt heeft bloedarmoede 	NEUTRAL	0	TRAIN
7857	Geen klachten van hoofdpijn of zwakte, malaise of spraakmoeilijkheden en geen dysfagie. 	 De patiënt klaagt niet over symptomen van een beroerte. 	ENTAILMENT	0	TRAIN
7858	Geen klachten van hoofdpijn of zwakte, malaise of spraakmoeilijkheden en geen dysfagie. 	 De patiënt klaagt over hoofdpijn. 	CONTRADICTION	0	TRAIN
7859	Geen klachten van hoofdpijn of zwakte, malaise of spraakmoeilijkheden en geen dysfagie. 	 De patiënt heeft geen beroerte. 	NEUTRAL	0	TRAIN
7860	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: Dit is een 65-jarige vrouw met een voorgeschiedenis van mitralisstenose, recente toenemende dyspneu bij inspanning, evenals paroxysmale nachtelijke dyspneu. 	 De patiënt heeft congestief hartfalen. 	ENTAILMENT	0	TRAIN
7861	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: Dit is een 65-jarige vrouw met een voorgeschiedenis van mitralisstenose, recente toenemende dyspneu bij inspanning, evenals paroxysmale nachtelijke dyspneu. 	 De patiënt heeft een normaal hart. 	CONTRADICTION	0	TRAIN
7862	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: Dit is een 65-jarige vrouw met een voorgeschiedenis van mitralisstenose, recente toenemende dyspneu bij inspanning, evenals paroxysmale nachtelijke dyspneu. 	 De patiënt heeft een verwijd linker atrium. 	NEUTRAL	0	TRAIN
7863	Ze stapte over op conventionele beademing op [**2978-4-27**] voordat ze terugkeerde naar de [**Hospital1 22**] NICU. 	 De patiënt heeft ademhalingsondersteuning nodig. 	ENTAILMENT	0	TRAIN
7864	Ze stapte over op conventionele beademing op [**2978-4-27**] voordat ze terugkeerde naar de [**Hospital1 22**] NICU. 	 De patiënt ademt op kamerlucht. 	CONTRADICTION	0	TRAIN
7865	Ze stapte over op conventionele beademing op [**2978-4-27**] voordat ze terugkeerde naar de [**Hospital1 22**] NICU. 	 De patiënt werd te vroeg geboren. 	NEUTRAL	0	TRAIN
7866	Momenteel is ze geïntubeerd en verdoofd met gedroogd bloed op haar gezicht, maar geen openhartig bloed bij ETT-afzuiging 	 Haar luchtweg blijft open 	ENTAILMENT	0	TRAIN
7867	Momenteel is ze geïntubeerd en verdoofd met gedroogd bloed op haar gezicht, maar geen openhartig bloed bij ETT-afzuiging 	 Ademhalingsfunctie is normaal 	CONTRADICTION	0	TRAIN
7868	Momenteel is ze geïntubeerd en verdoofd met gedroogd bloed op haar gezicht, maar geen openhartig bloed bij ETT-afzuiging 	 Ze heeft een auto-ongeluk gehad 	NEUTRAL	0	TRAIN
7869	Diabetes mellitus die dagelijks onder controle werd gehouden met een dieet. 	 Geschiedenis van hyperglykemie 	ENTAILMENT	0	TRAIN
7870	Diabetes mellitus die dagelijks onder controle werd gehouden met een dieet. 	 Geen geschiedenis van hyperglykemie 	CONTRADICTION	0	TRAIN
7871	Diabetes mellitus die dagelijks onder controle werd gehouden met een dieet. 	 De glucosespiegels van de patiënt zijn binnen de normale limieten 	NEUTRAL	0	TRAIN
7872	Dit onthulde meerdere nieuwe, overwegend perifere onregelmatige nodulaire opaciteiten in beide longen, en een nieuw gebied van gound-glass opaciteit perifeer in het superieure segment van de RLL. [** Locatie **]Veel geziene knobbeltjes in de LUL, RUL en RLL waren ofwel onveranderd of kleiner geworden. 	 Beeldvorming van de longen was abnormaal 	ENTAILMENT	0	TRAIN
7873	Dit onthulde meerdere nieuwe, overwegend perifere onregelmatige nodulaire opaciteiten in beide longen, en een nieuw gebied van gound-glass opaciteit perifeer in het superieure segment van de RLL. [** Locatie **]Veel geziene knobbeltjes in de LUL, RUL en RLL waren ofwel onveranderd of kleiner geworden. 	 Beeldvorming van de longen was onopvallend 	CONTRADICTION	0	TRAIN
7874	Dit onthulde meerdere nieuwe, overwegend perifere onregelmatige nodulaire opaciteiten in beide longen, en een nieuw gebied van gound-glass opaciteit perifeer in het superieure segment van de RLL. [** Locatie **]Veel geziene knobbeltjes in de LUL, RUL en RLL waren ofwel onveranderd of kleiner geworden. 	 De patiënt is kortademig 	NEUTRAL	0	TRAIN
7875	Deze triplet kwam tevoorschijn met een spontane kreet, vereiste blaaskracht door zuurstof, Apgars waren 8 na één minuut en 9 na vijf minuten. 	 De drieling is vóór 42 weken geboren. 	ENTAILMENT	0	TRAIN
7876	Deze triplet kwam tevoorschijn met een spontane kreet, vereiste blaaskracht door zuurstof, Apgars waren 8 na één minuut en 9 na vijf minuten. 	 De patiënt werd aterm geboren. 	CONTRADICTION	0	TRAIN
7877	Deze triplet kwam tevoorschijn met een spontane kreet, vereiste blaaskracht door zuurstof, Apgars waren 8 na één minuut en 9 na vijf minuten. 	 De Apgars zijn geruststellend. 	NEUTRAL	0	TRAIN
7878	GESCHIEDENIS: [** Locatie **]us pneumothorax, om te evalueren op persistentie. 	 De patiënt heeft een pneumothorax. 	ENTAILMENT	0	TRAIN
7879	GESCHIEDENIS: [** Locatie **]us pneumothorax, om te evalueren op persistentie. 	 De patiënt heeft geen pneumothorax. 	CONTRADICTION	0	TRAIN
7880	GESCHIEDENIS: [** Locatie **]us pneumothorax, om te evalueren op persistentie. 	 De patiënt heeft een thoraxdrain. 	NEUTRAL	0	TRAIN
7881	Werd gisteren gevonden door zijn vriend die de ambulance belde en hem binnenbracht. . 	 Hij had medische hulp nodig 	ENTAILMENT	0	TRAIN
7882	Werd gisteren gevonden door zijn vriend die de ambulance belde en hem binnenbracht. . 	 Hij was gisteren in goede gezondheid en had geen onmiddellijke medische hulp nodig 	CONTRADICTION	0	TRAIN
7883	Werd gisteren gevonden door zijn vriend die de ambulance belde en hem binnenbracht. . 	 Hij liep een trauma op en reageerde niet meer 	NEUTRAL	0	TRAIN
7884	Cardizem CD 240 eenmaal daags. 	 De patiënt krijgt een calciumkanaalblokker 	ENTAILMENT	0	TRAIN
7885	Cardizem CD 240 eenmaal daags. 	 De patiënt gebruikt geen medicijnen 	CONTRADICTION	0	TRAIN
7886	Cardizem CD 240 eenmaal daags. 	 De patiënt heeft hypertensie en heeft een voorgeschiedenis van coronaire hartziekte 	NEUTRAL	0	TRAIN
7887	Hypertensie maal vijf jaar. 	 De patiënt loopt het risico op een beroerte. 	ENTAILMENT	0	TRAIN
7888	Hypertensie maal vijf jaar. 	 De patiënt heeft geen verhoogd risico op een beroerte. 	CONTRADICTION	0	TRAIN
7889	Hypertensie maal vijf jaar. 	 De patiënt heeft essentiële hypertensie. 	NEUTRAL	0	TRAIN
7890	De patiënt werd daarom gezien als een goede kandidaat voor plaatsing van een stentgraft om de penetrerende zweer te bedekken. 	 De patiënt loopt het risico op een ernstige bloeding. 	ENTAILMENT	0	TRAIN
7891	De patiënt werd daarom gezien als een goede kandidaat voor plaatsing van een stentgraft om de penetrerende zweer te bedekken. 	 De patiënt heeft geen vaatproblemen. 	CONTRADICTION	0	TRAIN
7892	De patiënt werd daarom gezien als een goede kandidaat voor plaatsing van een stentgraft om de penetrerende zweer te bedekken. 	 De patiënt heeft een arteriovasculaire aandoening. 	NEUTRAL	0	TRAIN
7893	A - Fibo 	 patiënt heeft atriumfibrilleren 	ENTAILMENT	0	TRAIN
7894	A - Fibo 	 patiënt heeft een normaal hartritme 	CONTRADICTION	0	TRAIN
7895	A - Fibo 	 patiënt krijgt antistolling 	NEUTRAL	0	TRAIN
7896	Patiënt werd gestart met vancomycine 1 gram IV x 1, ciprofloxacine 400 mg IV x 1. 	 de patiënt krijgt antibiotica 	ENTAILMENT	0	TRAIN
7897	Patiënt werd gestart met vancomycine 1 gram IV x 1, ciprofloxacine 400 mg IV x 1. 	 de patiënt heeft geen tekenen van infectie 	CONTRADICTION	0	TRAIN
7898	Patiënt werd gestart met vancomycine 1 gram IV x 1, ciprofloxacine 400 mg IV x 1. 	 de patiënt heeft een in het ziekenhuis opgelopen longontsteking 	NEUTRAL	0	TRAIN
7899	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: Deze 26-jarige man zonder significante medische geschiedenis in het verleden, met uitzondering van een longontsteking drie maanden voor aankomst, bleek een pneumokokkenpneumonie te zijn, die zich met koorts, hoesten en keelpijn aandiende bij [**Hospital3 2425**] op [**2905-9-27**]. 	 Geschiedenis van longontsteking 	ENTAILMENT	0	TRAIN
7900	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: Deze 26-jarige man zonder significante medische geschiedenis in het verleden, met uitzondering van een longontsteking drie maanden voor aankomst, bleek een pneumokokkenpneumonie te zijn, die zich met koorts, hoesten en keelpijn aandiende bij [**Hospital3 2425**] op [**2905-9-27**]. 	 Geen geschiedenis van bacteriële longontsteking 	CONTRADICTION	0	TRAIN
7901	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: Deze 26-jarige man zonder significante medische geschiedenis in het verleden, met uitzondering van een longontsteking drie maanden voor aankomst, bleek een pneumokokkenpneumonie te zijn, die zich met koorts, hoesten en keelpijn aandiende bij [**Hospital3 2425**] op [**2905-9-27**]. 	 De patiënt heeft zieke contacten gehad 	NEUTRAL	0	TRAIN
7902	Hij had toen een CT van het hoofd, die laesies onthulde die werden gelezen als subacute tot acute infarcten van de rechter cerebellaire hemisfeer en de rechter occipitale kwab. 	 de patiënt heeft onlangs een beroerte gehad 	ENTAILMENT	0	TRAIN
7903	Hij had toen een CT van het hoofd, die laesies onthulde die werden gelezen als subacute tot acute infarcten van de rechter cerebellaire hemisfeer en de rechter occipitale kwab. 	 de patiënt had een normale hoofd-CT 	CONTRADICTION	0	TRAIN
7904	Hij had toen een CT van het hoofd, die laesies onthulde die werden gelezen als subacute tot acute infarcten van de rechter cerebellaire hemisfeer en de rechter occipitale kwab. 	 de patiënt is hypertensief 	NEUTRAL	0	TRAIN
7905	Bij lichamelijk onderzoek was de patiënt niet in acute nood, wakker, alert en georiënteerd x 3. 	 De patiënt is zich bewust van zijn of haar omgeving. 	ENTAILMENT	0	TRAIN
7906	Bij lichamelijk onderzoek was de patiënt niet in acute nood, wakker, alert en georiënteerd x 3. 	 De patiënt is comateus. 	CONTRADICTION	0	TRAIN
7907	Bij lichamelijk onderzoek was de patiënt niet in acute nood, wakker, alert en georiënteerd x 3. 	 De patiënt is niet in acute toestand. 	NEUTRAL	0	TRAIN
7908	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: De patiënt is een 69-jarige vrouw met een voorgeschiedenis van coronaire hartziekte, nierziekte in het eindstadium bij hemodialyse en congestief hartfalen, die vanuit huis naar de afdeling spoedeisende hulp kwam en niet reageerde. 	 Patiënt heeft verhoogde Cr 	ENTAILMENT	0	TRAIN
7909	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: De patiënt is een 69-jarige vrouw met een voorgeschiedenis van coronaire hartziekte, nierziekte in het eindstadium bij hemodialyse en congestief hartfalen, die vanuit huis naar de afdeling spoedeisende hulp kwam en niet reageerde. 	 Patiënt heeft normale GF 	CONTRADICTION	0	TRAIN
7910	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: De patiënt is een 69-jarige vrouw met een voorgeschiedenis van coronaire hartziekte, nierziekte in het eindstadium bij hemodialyse en congestief hartfalen, die vanuit huis naar de afdeling spoedeisende hulp kwam en niet reageerde. 	 Patiënt heeft nierkanker 	NEUTRAL	0	TRAIN
7911	Ze onderging een stijve bronch, ballondilatatie, microdebridement en stentplaatsing op [**2609-7-26**]. 	 Ze onderging meerdere chirurgische procedures 	ENTAILMENT	0	TRAIN
7912	Ze onderging een stijve bronch, ballondilatatie, microdebridement en stentplaatsing op [**2609-7-26**]. 	 Ze had geen recente chirurgische ingrepen 	CONTRADICTION	0	TRAIN
7913	Ze onderging een stijve bronch, ballondilatatie, microdebridement en stentplaatsing op [**2609-7-26**]. 	 Ze heeft een voorgeschiedenis van chronische longaandoeningen en roken 	NEUTRAL	0	TRAIN
7914	Hij kreeg levo/flagyl omdat hij er "slecht uitzag" en rectaal tot 33 graden onderkoeld was, om mogelijke infectieuze bronnen in de buik te bedekken, hoewel zijn onderzoek en andere vitale functies goedaardig waren. 	 De patiënt is onderkoeld. 	ENTAILMENT	0	TRAIN
7915	Hij kreeg levo/flagyl omdat hij er "slecht uitzag" en rectaal tot 33 graden onderkoeld was, om mogelijke infectieuze bronnen in de buik te bedekken, hoewel zijn onderzoek en andere vitale functies goedaardig waren. 	 De patiënt is tachycardie. 	CONTRADICTION	0	TRAIN
7916	Hij kreeg levo/flagyl omdat hij er "slecht uitzag" en rectaal tot 33 graden onderkoeld was, om mogelijke infectieuze bronnen in de buik te bedekken, hoewel zijn onderzoek en andere vitale functies goedaardig waren. 	 De patiënt is septisch. 	NEUTRAL	0	TRAIN
7917	De patiënt werd vervolgens in stabiele toestand overgebracht naar de CCU voor verdere monitoring. 	 Patiënt vereist intensieve monitoring 	ENTAILMENT	0	TRAIN
7918	De patiënt werd vervolgens in stabiele toestand overgebracht naar de CCU voor verdere monitoring. 	 Patiënt heeft geen symptomen 	CONTRADICTION	0	TRAIN
7919	De patiënt werd vervolgens in stabiele toestand overgebracht naar de CCU voor verdere monitoring. 	 Patiënt heeft een hartaandoening 	NEUTRAL	0	TRAIN
7920	GESCHIEDENIS: [**Achternaam bekende patiënt **] is het voormalige product van 5,060 kg van een zwangerschap van 39 weken, geboren uit een 31-jarige A+, resterende prenatale screening zonder bijdragen, gravida 4, paragraaf 2, nu 3 vrouwen wiens zwangerschap werd gecompliceerd door een dieet -gecontroleerde zwangerschapsdiabetes. 	 Moeder van het kind had zwangerschapsdiabetes 	ENTAILMENT	0	TRAIN
7921	GESCHIEDENIS: [**Achternaam bekende patiënt **] is het voormalige product van 5,060 kg van een zwangerschap van 39 weken, geboren uit een 31-jarige A+, resterende prenatale screening zonder bijdragen, gravida 4, paragraaf 2, nu 3 vrouwen wiens zwangerschap werd gecompliceerd door een dieet -gecontroleerde zwangerschapsdiabetes. 	 Zwangerschap was ongecompliceerd 	CONTRADICTION	0	TRAIN
7922	GESCHIEDENIS: [**Achternaam bekende patiënt **] is het voormalige product van 5,060 kg van een zwangerschap van 39 weken, geboren uit een 31-jarige A+, resterende prenatale screening zonder bijdragen, gravida 4, paragraaf 2, nu 3 vrouwen wiens zwangerschap werd gecompliceerd door een dieet -gecontroleerde zwangerschapsdiabetes. 	 Moeder van het kind heeft een voorgeschiedenis van zwangerschapsdiabetes tijdens eerdere zwangerschappen 	NEUTRAL	0	TRAIN
